date,total_streams,sad_streams,total_songs,sad_songs_count,share_sad_streams,share_sad_songs
2021-09-26,1067145.0,233037.0,84.0,23.0,0.21837426029265,0.27380952380952384
2021-09-27,1084134.0,253007.0,83.0,25.0,0.23337244288990106,0.30120481927710846
2021-09-28,1054138.0,238118.0,78.0,23.0,0.22588883049467906,0.2948717948717949
2021-09-29,1171771.0,265822.0,84.0,24.0,0.2268549059500534,0.2857142857142857
2021-09-30,1090315.0,241069.0,81.0,23.0,0.2211003242182305,0.2839506172839506
2021-10-01,1145129.0,237871.0,72.0,20.0,0.20772419526533692,0.2777777777777778
2021-10-02,1261530.0,264512.0,85.0,23.0,0.20967555270187788,0.27058823529411763
2021-10-03,1066728.0,250507.0,84.0,24.0,0.23483680938346044,0.2857142857142857
2021-10-04,1070134.0,259808.0,79.0,25.0,0.24278081062745413,0.31645569620253167
2021-10-05,1051381.0,252971.0,77.0,24.0,0.24060830469639455,0.3116883116883117
2021-10-06,1187894.0,291069.0,84.0,26.0,0.24502943865361723,0.30952380952380953
2021-10-07,1105416.0,255174.0,82.0,24.0,0.23083979244013114,0.2926829268292683
2021-10-08,1227501.0,248978.0,82.0,21.0,0.20283323598107048,0.25609756097560976
2021-10-09,1284401.0,261769.0,84.0,22.0,0.2038062879116413,0.2619047619047619
2021-10-10,1150614.0,279821.0,93.0,28.0,0.2431927649063891,0.3010752688172043
2021-10-11,1078425.0,269491.0,85.0,27.0,0.2498931311866843,0.3176470588235294
2021-10-12,1106888.0,279380.0,85.0,27.0,0.25240132696352297,0.3176470588235294
2021-10-13,1228919.0,306558.0,88.0,27.0,0.24945338138640544,0.3068181818181818
2021-10-14,1156700.0,304569.0,87.0,29.0,0.2633085501858736,0.3333333333333333
2021-10-15,1448611.0,502277.0,85.0,30.0,0.3467300745334669,0.35294117647058826
2021-10-16,1488980.0,446414.0,90.0,29.0,0.2998119518059343,0.32222222222222224
2021-10-17,1315333.0,428681.0,95.0,33.0,0.32591062491399514,0.3473684210526316
2021-10-18,1227867.0,412242.0,85.0,31.0,0.33573831693497747,0.36470588235294116
2021-10-19,1249470.0,416806.0,87.0,32.0,0.333586240566,0.367816091954023
2021-10-20,1377384.0,452108.0,92.0,33.0,0.32823671539672306,0.358695652173913
2021-10-21,1258567.0,397507.0,88.0,30.0,0.31584095244830035,0.3409090909090909
2021-10-22,1300271.0,381801.0,80.0,26.0,0.293631865972555,0.325
2021-10-23,1413857.0,393017.0,88.0,27.0,0.2779750710291069,0.3068181818181818
2021-10-24,1248667.0,388316.0,93.0,32.0,0.3109844338002045,0.34408602150537637
2021-10-25,1166447.0,373506.0,85.0,30.0,0.3202082906467246,0.35294117647058826
2021-10-26,1183869.0,370218.0,84.0,29.0,0.3127187214125887,0.34523809523809523
2021-10-27,1307385.0,402606.0,86.0,29.0,0.3079475441434619,0.3372093023255814
2021-10-28,1208787.0,364770.0,84.0,28.0,0.30176532341926243,0.3333333333333333
2021-10-29,1324598.0,370417.0,81.0,26.0,0.2796448431901603,0.32098765432098764
2021-10-30,1342766.0,351629.0,85.0,25.0,0.2618691566512706,0.29411764705882354
2021-10-31,1293313.0,326103.0,92.0,25.0,0.25214545898788615,0.2717391304347826
2021-11-01,1187999.0,341670.0,88.0,29.0,0.2876012521896062,0.32954545454545453
2021-11-02,1175310.0,347022.0,85.0,29.0,0.2952599739643158,0.3411764705882353
2021-11-03,1173576.0,334380.0,84.0,27.0,0.28492402707621833,0.32142857142857145
2021-11-04,1182196.0,340766.0,85.0,28.0,0.2882483107708028,0.32941176470588235
2021-11-05,1264811.0,309354.0,77.0,22.0,0.24458515936373101,0.2857142857142857
2021-11-06,1187110.0,294010.0,80.0,23.0,0.24766870803885066,0.2875
2021-11-07,1078525.0,306661.0,87.0,27.0,0.28433369648362344,0.3103448275862069
2021-11-08,1018393.0,286995.0,77.0,24.0,0.28181163853247226,0.3116883116883117
2021-11-09,1031203.0,292745.0,79.0,25.0,0.28388687775345883,0.31645569620253167
2021-11-10,1170411.0,301126.0,78.0,22.0,0.2572822709287592,0.28205128205128205
2021-11-11,1158216.0,308882.0,85.0,25.0,0.2666877335488372,0.29411764705882354
2021-11-12,966209.0,251549.0,60.0,18.0,0.2603463639854317,0.3
2021-11-13,1022048.0,275579.0,70.0,22.0,0.2696341072043583,0.3142857142857143
2021-11-14,985742.0,282172.0,78.0,24.0,0.28625340099133445,0.3076923076923077
2021-11-15,856564.0,254377.0,62.0,21.0,0.29697372292087926,0.3387096774193548
2021-11-16,897237.0,263454.0,71.0,23.0,0.29362810494885966,0.323943661971831
2021-11-17,1052289.0,311040.0,75.0,25.0,0.29558419787719914,0.3333333333333333
2021-11-18,990028.0,296761.0,74.0,25.0,0.2997501080777513,0.33783783783783783
2021-11-19,1301200.0,485269.0,68.0,26.0,0.3729395942207193,0.38235294117647056
2021-11-20,1300380.0,435556.0,74.0,26.0,0.3349451698734216,0.35135135135135137
2021-11-21,1192521.0,436172.0,78.0,30.0,0.3657562424477221,0.38461538461538464
2021-11-22,1152242.0,424989.0,74.0,28.0,0.36883658120429563,0.3783783783783784
2021-11-23,1136452.0,414779.0,76.0,30.0,0.364977139377642,0.39473684210526316
2021-11-24,1233877.0,420051.0,79.0,29.0,0.34043182586270754,0.3670886075949367
2021-11-25,1109045.0,365521.0,76.0,28.0,0.3295817572776578,0.3684210526315789
2021-11-26,1053739.0,327384.0,66.0,24.0,0.31068794075193196,0.36363636363636365
2021-11-27,1197231.0,349414.0,71.0,24.0,0.2918517813187263,0.3380281690140845
2021-11-28,1151496.0,378075.0,74.0,28.0,0.32833375018237143,0.3783783783783784
2021-11-29,992697.0,339400.0,68.0,28.0,0.34189687286251497,0.4117647058823529
2021-11-30,1037635.0,334064.0,71.0,27.0,0.321947505625774,0.38028169014084506
