rainy_day,days,avg_prcp,avg_tsun,avg_sad_streams,avg_share_sad_streams,avg_share_sad_songs,avg_weighted_valence
False,337,0.0,,273192.05637982197,0.3251460854835624,0.31266119334563885,0.49371060704368447
True,465,5.501720430107524,,232288.16344086023,0.3304035097151291,0.3292665000121439,0.49321763839599125
